Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddRealmRoleToSubGroup,Magic Number,The method contains a magic number: 33,1085
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondRealmRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""attributes roles is null""`updatedGroup.getAttributes()`hasEntry(is(""my changed attribute"")`containsInAnyOrder(""my changed attribute value"")));"" is 154.",1124
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondRealmRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""client roles is null""`updatedGroup.getClientRoles()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_client_role_of_second-moped-client""`""my_second_client_role_of_second-moped-client"")));"" is 208.",1124
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondRealmRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's attributes is null""`subGroup.getAttributes()`hasEntry(is(""my second subgroup attribute"")`containsInAnyOrder(""my second subgroup attribute value""`""my second subgroup attribute second value"")));"" is 215.",1124
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondRealmRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's realm roles is null""`subGroup.getRealmRoles()`containsInAnyOrder(""my_realm_role""`""my_second_realm_role""));"" is 129.",1124
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondRealmRoleToSubGroup,Magic Number,The method contains a magic number: 34,1124
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveRealmRoleFromSubGroup,Long Statement,"The length of the statement ""assertThat(""attributes roles is null""`updatedGroup.getAttributes()`hasEntry(is(""my changed attribute"")`containsInAnyOrder(""my changed attribute value"")));"" is 154.",1158
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveRealmRoleFromSubGroup,Long Statement,"The length of the statement ""assertThat(""client roles is null""`updatedGroup.getClientRoles()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_client_role_of_second-moped-client""`""my_second_client_role_of_second-moped-client"")));"" is 208.",1158
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveRealmRoleFromSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's attributes is null""`subGroup.getAttributes()`hasEntry(is(""my second subgroup attribute"")`containsInAnyOrder(""my second subgroup attribute value""`""my second subgroup attribute second value"")));"" is 215.",1158
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveRealmRoleFromSubGroup,Magic Number,The method contains a magic number: 35,1158
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddClientRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""attributes roles is null""`updatedGroup.getAttributes()`hasEntry(is(""my changed attribute"")`containsInAnyOrder(""my changed attribute value"")));"" is 154.",1192
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddClientRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""client roles is null""`updatedGroup.getClientRoles()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_client_role_of_second-moped-client""`""my_second_client_role_of_second-moped-client"")));"" is 208.",1192
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddClientRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's attributes is null""`subGroup.getAttributes()`hasEntry(is(""my second subgroup attribute"")`containsInAnyOrder(""my second subgroup attribute value""`""my second subgroup attribute second value"")));"" is 215.",1192
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddClientRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's client roles is null""`subGroup.getClientRoles()`hasEntry(is(""moped-client"")`containsInAnyOrder(""my_client_role"")));"" is 138.",1192
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddClientRoleToSubGroup,Magic Number,The method contains a magic number: 36,1192
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""attributes roles is null""`updatedGroup.getAttributes()`hasEntry(is(""my changed attribute"")`containsInAnyOrder(""my changed attribute value"")));"" is 154.",1227
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""client roles is null""`updatedGroup.getClientRoles()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_client_role_of_second-moped-client""`""my_second_client_role_of_second-moped-client"")));"" is 208.",1227
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's attributes is null""`subGroup.getAttributes()`hasEntry(is(""my second subgroup attribute"")`containsInAnyOrder(""my second subgroup attribute value""`""my second subgroup attribute second value"")));"" is 215.",1227
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRoleToSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's client roles is null""`subGroup.getClientRoles()`hasEntry(is(""moped-client"")`containsInAnyOrder(""my_client_role""`""my_second_client_role"")));"" is 162.",1227
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRoleToSubGroup,Magic Number,The method contains a magic number: 37,1227
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRolesToSubGroup,Long Statement,"The length of the statement ""assertThat(""attributes roles is null""`updatedGroup.getAttributes()`hasEntry(is(""my changed attribute"")`containsInAnyOrder(""my changed attribute value"")));"" is 154.",1262
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRolesToSubGroup,Long Statement,"The length of the statement ""assertThat(""client roles is null""`updatedGroup.getClientRoles()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_client_role_of_second-moped-client""`""my_second_client_role_of_second-moped-client"")));"" is 208.",1262
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRolesToSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's attributes is null""`subGroup.getAttributes()`hasEntry(is(""my second subgroup attribute"")`containsInAnyOrder(""my second subgroup attribute value""`""my second subgroup attribute second value"")));"" is 215.",1262
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRolesToSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's client roles is null""`subGroup.getClientRoles()`hasEntry(is(""moped-client"")`containsInAnyOrder(""my_client_role""`""my_second_client_role"")));"" is 162.",1262
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRolesToSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's client roles is null""`subGroup.getClientRoles()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_client_role_of_second-moped-client""`""my_second_client_role_of_second-moped-client"")));"" is 215.",1262
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRolesToSubGroup,Magic Number,The method contains a magic number: 38,1262
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondClientRolesToSubGroup,Magic Number,The method contains a magic number: 2,1262
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRoleFromSubGroup,Long Statement,"The length of the statement ""assertThat(""attributes roles is null""`updatedGroup.getAttributes()`hasEntry(is(""my changed attribute"")`containsInAnyOrder(""my changed attribute value"")));"" is 154.",1298
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRoleFromSubGroup,Long Statement,"The length of the statement ""assertThat(""client roles is null""`updatedGroup.getClientRoles()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_client_role_of_second-moped-client""`""my_second_client_role_of_second-moped-client"")));"" is 208.",1298
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRoleFromSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's attributes is null""`subGroup.getAttributes()`hasEntry(is(""my second subgroup attribute"")`containsInAnyOrder(""my second subgroup attribute value""`""my second subgroup attribute second value"")));"" is 215.",1298
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRoleFromSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's client roles is null""`subGroup.getClientRoles()`hasEntry(is(""moped-client"")`containsInAnyOrder(""my_second_client_role"")));"" is 145.",1298
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRoleFromSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's client roles is null""`subGroup.getClientRoles()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_client_role_of_second-moped-client""`""my_second_client_role_of_second-moped-client"")));"" is 215.",1298
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRoleFromSubGroup,Magic Number,The method contains a magic number: 39,1298
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRoleFromSubGroup,Magic Number,The method contains a magic number: 2,1298
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRolesFromSubGroup,Long Statement,"The length of the statement ""assertThat(""attributes roles is null""`updatedGroup.getAttributes()`hasEntry(is(""my changed attribute"")`containsInAnyOrder(""my changed attribute value"")));"" is 154.",1334
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRolesFromSubGroup,Long Statement,"The length of the statement ""assertThat(""client roles is null""`updatedGroup.getClientRoles()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_client_role_of_second-moped-client""`""my_second_client_role_of_second-moped-client"")));"" is 208.",1334
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRolesFromSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's attributes is null""`subGroup.getAttributes()`hasEntry(is(""my second subgroup attribute"")`containsInAnyOrder(""my second subgroup attribute value""`""my second subgroup attribute second value"")));"" is 215.",1334
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRolesFromSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's client roles is null""`subGroup.getClientRoles()`hasEntry(is(""moped-client"")`containsInAnyOrder(""my_second_client_role"")));"" is 145.",1334
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupRemoveClientRolesFromSubGroup,Magic Number,The method contains a magic number: 40,1334
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSubGroupToSubGroup,Long Statement,"The length of the statement ""assertThat(""attributes roles is null""`updatedGroup.getAttributes()`hasEntry(is(""my changed attribute"")`containsInAnyOrder(""my changed attribute value"")));"" is 154.",1369
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSubGroupToSubGroup,Long Statement,"The length of the statement ""assertThat(""client roles is null""`updatedGroup.getClientRoles()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_client_role_of_second-moped-client""`""my_second_client_role_of_second-moped-client"")));"" is 208.",1369
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSubGroupToSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's attributes is null""`subGroup.getAttributes()`hasEntry(is(""my second subgroup attribute"")`containsInAnyOrder(""my second subgroup attribute value""`""my second subgroup attribute second value"")));"" is 215.",1369
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSubGroupToSubGroup,Long Statement,"The length of the statement ""assertThat(""subgroup's client roles is null""`subGroup.getClientRoles()`hasEntry(is(""moped-client"")`containsInAnyOrder(""my_second_client_role"")));"" is 145.",1369
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSubGroupToSubGroup,Magic Number,The method contains a magic number: 41,1369
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondSubGroupToSubGroup,Long Statement,"The length of the statement ""assertThat(""attributes roles is null""`updatedGroup.getAttributes()`hasEntry(is(""my changed attribute"")`containsInAnyOrder(""my changed attribute value"")));"" is 154.",1414
keycloak-config-cli,de.adorsys.keycloak.config.service,ImportGroupsIT,shouldUpdateRealmUpdateGroupAddSecondSubGroupToSubGroup,Long Statement,"The length of the statement ""assertThat(""client roles is null""`updatedGroup.getClientRoles()`hasEntry(is(""second-moped-client"")`containsInAnyOrder(""my_client_role_of_second-moped-client""`""my_second_client_role_of_second-moped-client"")));"" is 208.",1414
